unique_id	platform	platform	disease	tissue	cell type	cell line	project	sample	date	descrption
SRX21518916	sra_merge/SRX21518916.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198710	2023	
SRX21518915	sra_merge/SRX21518915.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198711	2023	
SRX21518914	sra_merge/SRX21518914.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198712	2023	
SRX21518913	sra_merge/SRX21518913.isoform.gz	ONT	cell renal cell carcinoma	Kidney		NA	PRJNA1010770	SAMN37198713	2023	
SRX21460435	sra_merge/SRX21460435.isoform.gz	ONT	Tuberous sclerosis complex	blood		NA	PRJNA1008094	SAMN37118071	2023	
SRX21460434	sra_merge/SRX21460434.isoform.gz	ONT	normal	blood		NA	PRJNA1008094	SAMN37118072	2023	
SRX21460433	sra_merge/SRX21460433.isoform.gz	ONT	normal	blood		NA	PRJNA1008094	SAMN37118073	2023	
SRX21132512	sra_merge/SRX21132512.isoform.gz	ONT	osteosarcoma	bone		U2OS	PRJNA997813	SAMN36690930	2024	
SRX21132511	sra_merge/SRX21132511.isoform.gz	ONT	osteosarcoma	bone		U2OS	PRJNA997813	SAMN36690929	2024	
SRX21132510	sra_merge/SRX21132510.isoform.gz	ONT	osteosarcoma	bone		U2OS	PRJNA997813	SAMN36690928	2024	
SRX21132509	sra_merge/SRX21132509.isoform.gz	ONT	osteosarcoma	bone		U2OS	PRJNA997813	SAMN36690927	2024	
SRX21132508	sra_merge/SRX21132508.isoform.gz	ONT	normal	kidney		HEK293T	PRJNA997813	SAMN36690926	2024	
SRX21132507	sra_merge/SRX21132507.isoform.gz	ONT	cervical carcinoma	cervix		HeLa	PRJNA997813	SAMN36690925	2024	
SRX21132506	sra_merge/SRX21132506.isoform.gz	ONT	osteosarcoma	bone		U2OS	PRJNA997813	SAMN36690924	2024	
DRX465346	sra_merge/DRX465346.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620272	2023	
DRX465347	sra_merge/DRX465347.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620273	2023	
DRX465348	sra_merge/DRX465348.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620274	2023	
DRX465349	sra_merge/DRX465349.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620275	2023	
DRX465350	sra_merge/DRX465350.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620276	2023	
DRX465351	sra_merge/DRX465351.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620277	2023	
DRX465352	sra_merge/DRX465352.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620278	2023	
DRX465341	sra_merge/DRX465341.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620267	2023	
DRX465342	sra_merge/DRX465342.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620268	2023	
DRX465343	sra_merge/DRX465343.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620269	2023	
DRX465344	sra_merge/DRX465344.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620270	2023	
DRX465345	sra_merge/DRX465345.isoform.gz	PB	normal	brain		NA	PRJDB15555	SAMD00620271	2023	
SRX20001158	sra_merge/SRX20001158.isoform.gz	PB	normal	blood		Peripheral Blood CD4 T Cell	PRJNA956911	SAMN34234126	2025	
SRX20001157	sra_merge/SRX20001157.isoform.gz	PB	normal	blood		Peripheral Blood CD4 T Cell	PRJNA956911	SAMN34234127	2025	
SRX20001156	sra_merge/SRX20001156.isoform.gz	PB	normal	blood		Peripheral Blood CD4 T Cell	PRJNA956911	SAMN34234128	2025	
SRX20001155	sra_merge/SRX20001155.isoform.gz	PB	normal	blood		Peripheral Blood CD4 T Cell	PRJNA956911	SAMN34234129	2025	
SRX19610930	sra_merge/SRX19610930.isoform.gz	ONT	Lung adenocarcinoma	Lung		NCI-H1975\, HCC827	PRJNA942630	SAMN33698269	2023	
SRX19610929	sra_merge/SRX19610929.isoform.gz	ONT	Lung adenocarcinoma	Lung		NCI-H1975\, HCC827	PRJNA942630	SAMN33698270	2023	
SRX19610928	sra_merge/SRX19610928.isoform.gz	ONT	Lung adenocarcinoma	Lung		NCI-H1975\, HCC827	PRJNA942630	SAMN33698271	2023	
SRX19610927	sra_merge/SRX19610927.isoform.gz	ONT	Lung adenocarcinoma	Lung		NCI-H1975\, HCC827	PRJNA942630	SAMN33698272	2023	
SRX19610926	sra_merge/SRX19610926.isoform.gz	ONT	Lung adenocarcinoma	Lung		NCI-H1975\, HCC827	PRJNA942630	SAMN33698273	2023	
SRX19489865	sra_merge/SRX19489865.isoform.gz	PB	Leukemia	blood		K562	PRJNA939533	SAMN33427536	2024	
SRX19393095	sra_merge/SRX19393095.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327556	2023	
SRX19393094	sra_merge/SRX19393094.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327557	2023	
SRX19393099	sra_merge/SRX19393099.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327558	2023	
SRX19393098	sra_merge/SRX19393098.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327559	2023	
SRX19393098	sra_merge/SRX19393098.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327559	2023	
SRX19393097	sra_merge/SRX19393097.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327560	2023	
SRX19393096	sra_merge/SRX19393096.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327561	2023	
SRX19393095	sra_merge/SRX19393095.isoform.gz	ONT	Leukemia	blood		K562	PRJNA935757	SAMN33327556	2023	
SRX19389082	sra_merge/SRX19389082.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33321994	2023	Infected by L. monocytogenes
SRX19389081	sra_merge/SRX19389081.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33321995	2023	Infected by L. monocytogenes
SRX19389079	sra_merge/SRX19389079.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33321997	2023	Control
SRX19389078	sra_merge/SRX19389078.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33321998	2023	Infected by L. monocytogenes
SRX19389077	sra_merge/SRX19389077.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33321999	2023	Infected by L. monocytogenes
SRX19389076	sra_merge/SRX19389076.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33322000	2023	Infected by L. monocytogenes
SRX19389075	sra_merge/SRX19389075.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33322001	2023	Control
SRX19389074	sra_merge/SRX19389074.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33322002	2023	Infected by L. monocytogenes
SRX19389073	sra_merge/SRX19389073.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33322003	2023	Infected by L. monocytogenes
SRX19389072	sra_merge/SRX19389072.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33322004	2023	Infected by L. monocytogenes
SRX19389071	sra_merge/SRX19389071.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33322005	2023	Control
SRX19389080	sra_merge/SRX19389080.isoform.gz	ONT	colorectal cancer	Colon		LoVo	PRJNA935665	SAMN33321996	2023	Infected by L. monocytogenes
SRX19289215	sra_merge/SRX19289215.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103090	2023	
SRX19289214	sra_merge/SRX19289214.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103091	2023	
SRX19289213	sra_merge/SRX19289213.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103092	2023	
SRX19289212	sra_merge/SRX19289212.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103093	2023	
SRX19289211	sra_merge/SRX19289211.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103094	2023	
SRX19289210	sra_merge/SRX19289210.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103095	2023	
SRX19289209	sra_merge/SRX19289209.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103096	2023	
SRX19289208	sra_merge/SRX19289208.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103097	2023	
SRX19289207	sra_merge/SRX19289207.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103098	2023	
SRX19289206	sra_merge/SRX19289206.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103099	2023	
SRX19289205	sra_merge/SRX19289205.isoform.gz	PB	normal	bone	Human fetal osteoblasts		PRJNA931922	SAMN33103100	2023	
SRX26107931	sra_merge/SRX26107931.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800981	2024	
SRX26107930	sra_merge/SRX26107930.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800982	2024	
SRX26107929	sra_merge/SRX26107929.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800983	2024	
SRX26107928	sra_merge/SRX26107928.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800984	2024	
SRX26107927	sra_merge/SRX26107927.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800985	2024	
SRX26107926	sra_merge/SRX26107926.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800986	2024	
SRX26107925	sra_merge/SRX26107925.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800987	2024	
SRX26107924	sra_merge/SRX26107924.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800988	2024	
SRX26107923	sra_merge/SRX26107923.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800989	2024	
SRX26107922	sra_merge/SRX26107922.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800990	2024	
SRX26107921	sra_merge/SRX26107921.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800991	2024	
SRX26107920	sra_merge/SRX26107920.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800992	2024	
SRX26107919	sra_merge/SRX26107919.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800993	2024	
SRX26107918	sra_merge/SRX26107918.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800994	2024	
SRX26107917	sra_merge/SRX26107917.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800995	2024	
SRX26107916	sra_merge/SRX26107916.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800996	2024	
SRX26107915	sra_merge/SRX26107915.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800997	2024	
SRX26107914	sra_merge/SRX26107914.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800998	2024	
SRX26107913	sra_merge/SRX26107913.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43800999	2024	
SRX26107912	sra_merge/SRX26107912.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801000	2024	
SRX26107911	sra_merge/SRX26107911.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801001	2024	
SRX26107910	sra_merge/SRX26107910.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801002	2024	
SRX26107909	sra_merge/SRX26107909.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801003	2024	
SRX26107908	sra_merge/SRX26107908.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801004	2024	
SRX26107907	sra_merge/SRX26107907.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801005	2024	
SRX26107906	sra_merge/SRX26107906.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801006	2024	
SRX26107905	sra_merge/SRX26107905.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801007	2024	
SRX26107904	sra_merge/SRX26107904.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801008	2024	
SRX26107903	sra_merge/SRX26107903.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801009	2024	
SRX26107902	sra_merge/SRX26107902.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801010	2024	
SRX26107901	sra_merge/SRX26107901.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801011	2024	
SRX26107900	sra_merge/SRX26107900.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801012	2024	
SRX26107899	sra_merge/SRX26107899.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801013	2024	
SRX26107898	sra_merge/SRX26107898.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801014	2024	
SRX26107897	sra_merge/SRX26107897.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801015	2024	
SRX26107896	sra_merge/SRX26107896.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801016	2024	
SRX26107895	sra_merge/SRX26107895.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801017	2024	
SRX26107894	sra_merge/SRX26107894.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801018	2024	
SRX26107893	sra_merge/SRX26107893.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801019	2024	
SRX26107892	sra_merge/SRX26107892.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801020	2024	
SRX26107891	sra_merge/SRX26107891.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801021	2024	
SRX26107890	sra_merge/SRX26107890.isoform.gz	ONT	normal	lung	fibroblast	IMR90	PRJNA928344	SAMN43801022	2024	
SRX19053422	sra_merge/SRX19053422.isoform.gz	ONT	ovarian cancer 	ovarian	ovarian cancer cells	HEY	PRJNA924816	SAMN32771100	2024	
SRX19053419	sra_merge/SRX19053419.isoform.gz	ONT	ovarian cancer 	ovarian	ovarian cancer cells	HEY	PRJNA924816	SAMN32771103	2024	
SRX19053418	sra_merge/SRX19053418.isoform.gz	ONT	ovarian cancer 	ovarian	ovarian cancer cells	HEY	PRJNA924816	SAMN32771104	2024	
SRX19053417	sra_merge/SRX19053417.isoform.gz	ONT	ovarian cancer 	ovarian	ovarian cancer cells	HEY	PRJNA924816	SAMN32771105	2024	
SRX19053421	sra_merge/SRX19053421.isoform.gz	ONT	ovarian cancer 	ovarian	ovarian cancer cells	HEY	PRJNA924816	SAMN32771101	2024	
SRX19053420	sra_merge/SRX19053420.isoform.gz	ONT	ovarian cancer 	ovarian	ovarian cancer cells	HEY	PRJNA924816	SAMN32771102	2024	
SRX25806586	sra_merge/SRX25806586.isoform.gz	ONT	primary human fibroblasts+human immune cells	skin		NA	PRJNA1151223	SAMN43305545	2024	
SRX25806585	sra_merge/SRX25806585.isoform.gz	ONT	keratinocytes	skin		HaCaT	PRJNA1151223	SAMN43305552	2024	
SRX25806584	sra_merge/SRX25806584.isoform.gz	ONT	primary human fibroblasts	skin		NA	PRJNA1151223	SAMN43305551	2024	
SRX25806583	sra_merge/SRX25806583.isoform.gz	ONT	keratinocytes	skin		HaCaT	PRJNA1151223	SAMN43305550	2024	
SRX25806582	sra_merge/SRX25806582.isoform.gz	ONT	primary human fibroblasts	skin		NA	PRJNA1151223	SAMN43305549	2024	
SRX25806581	sra_merge/SRX25806581.isoform.gz	ONT	keratinocytes+human immune cells	skin		HaCaT	PRJNA1151223	SAMN43305548	2024	
SRX25806580	sra_merge/SRX25806580.isoform.gz	ONT	primary human fibroblasts+human immune cells	skin		NA	PRJNA1151223	SAMN43305547	2024	
SRX25806579	sra_merge/SRX25806579.isoform.gz	ONT	keratinocytes+human immune cells	skin		HaCaT	PRJNA1151223	SAMN43305546	2024	
SRX25806578	sra_merge/SRX25806578.isoform.gz	ONT	squamos cancer cells+human immune cells	skin		SCC13	PRJNA1151223	SAMN43305560	2024	
SRX25806577	sra_merge/SRX25806577.isoform.gz	ONT	squamos cancer cells	skin		SCC13	PRJNA1151223	SAMN43305559	2024	
SRX25806576	sra_merge/SRX25806576.isoform.gz	ONT	squamos cancer cells	skin		SCC13	PRJNA1151223	SAMN43305558	2024	
SRX25806575	sra_merge/SRX25806575.isoform.gz	ONT	squamos cancer cells+human immune cells	skin		SCC13	PRJNA1151223	SAMN43305557	2024	
SRX25806574	sra_merge/SRX25806574.isoform.gz	ONT	squamos cancer cells	skin		SCC13	PRJNA1151223	SAMN43305556	2024	
SRX25806573	sra_merge/SRX25806573.isoform.gz	ONT	squamos cancer cells+human immune cells	skin		SCC13	PRJNA1151223	SAMN43305555	2024	
SRX25806572	sra_merge/SRX25806572.isoform.gz	ONT	keratinocytes+human immune cells	skin		HaCaT	PRJNA1151223	SAMN43305554	2024	
SRX25806571	sra_merge/SRX25806571.isoform.gz	ONT	primary human fibroblasts+human immune cells	skin		NA	PRJNA1151223	SAMN43305553	2024	
SRX25806570	sra_merge/SRX25806570.isoform.gz	ONT	keratinocytes	skin		HaCaT	PRJNA1151223	SAMN43305544	2024	
SRX25806569	sra_merge/SRX25806569.isoform.gz	ONT	primary human fibroblasts	skin		NA	PRJNA1151223	SAMN43305543	2024	
